# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 13 07:17:05 2022
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%FALSE%')
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_num_transits: Number of Transits
#
kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
5392702,,FALSE POSITIVE,0,0,24.70,110
8429566,,FALSE POSITIVE,0,1,15.70,357
8803882,,FALSE POSITIVE,0,1,5.70,16
6864885,,FALSE POSITIVE,0,1,23.60,31
5097868,,FALSE POSITIVE,0,0,14.90,197
4391348,,FALSE POSITIVE,0,0,14.20,582
12016267,,FALSE POSITIVE,0,0,12.50,
5725087,,FALSE POSITIVE,0,1,16.70,1824
11548140,,FALSE POSITIVE,0,1,172.20,770
12110786,,FALSE POSITIVE,0,0,13.00,1202
3654095,,FALSE POSITIVE,0,0,22.10,821
5078939,,FALSE POSITIVE,0,1,24.50,511
4459924,,FALSE POSITIVE,0,0,23.00,282
5529738,,FALSE POSITIVE,0,0,65.30,1764
3644653,,FALSE POSITIVE,1,0,38.10,12
10747445,,FALSE POSITIVE,0,1,92.00,130
3946023,,FALSE POSITIVE,0,1,21.70,1277
9777251,,FALSE POSITIVE,0,0,14.00,853
6864893,,FALSE POSITIVE,0,1,23.40,32
6500206,,FALSE POSITIVE,0,1,16.90,74
5545815,,FALSE POSITIVE,0,0,12.20,243
3116302,,FALSE POSITIVE,0,0,6.90,
7531677,,FALSE POSITIVE,0,0,42.90,510
9718379,,FALSE POSITIVE,0,1,20.20,35
4055774,,FALSE POSITIVE,0,0,15.70,198
6670075,,FALSE POSITIVE,0,1,21.60,1358
11401822,,FALSE POSITIVE,0,1,17.60,602
6507427,,FALSE POSITIVE,0,0,13.20,286
5521300,,FALSE POSITIVE,0,1,16.40,78
10407221,,FALSE POSITIVE,0,0,62.80,1404
5991936,,FALSE POSITIVE,0,0,14.00,222
6705137,,FALSE POSITIVE,0,0,15.30,236
8345172,,FALSE POSITIVE,0,1,19.90,25
4247791,,FALSE POSITIVE,0,1,2619.20,654
10861715,,FALSE POSITIVE,0,0,6.50,
8885673,,FALSE POSITIVE,0,0,26.40,1085
5956787,,FALSE POSITIVE,0,1,59.80,833
3642741,Kepler-503 b,FALSE POSITIVE,0,0,288.60,182
12071037,,FALSE POSITIVE,0,0,29.20,224
9887224,,FALSE POSITIVE,0,0,19.20,1533
7542369,,FALSE POSITIVE,0,1,21.20,247
7289162,,FALSE POSITIVE,0,0,16.00,255
3001885,,FALSE POSITIVE,0,0,17.50,322
6351097,,FALSE POSITIVE,0,0,17.00,108
9996632,,FALSE POSITIVE,0,0,19.00,138
4829935,,FALSE POSITIVE,0,0,20.40,78
6199056,,FALSE POSITIVE,0,1,37.10,1144
9108085,,FALSE POSITIVE,0,0,29.30,614
5039129,,FALSE POSITIVE,0,0,17.40,1016
10527135,,FALSE POSITIVE,0,1,26.80,2036
9592579,,FALSE POSITIVE,0,1,222.80,514
8746295,,FALSE POSITIVE,0,0,17.20,200
10090257,,FALSE POSITIVE,0,1,35.90,477
10679583,,FALSE POSITIVE,0,0,13.60,301
10031656,,FALSE POSITIVE,0,1,18.90,125
10202759,,FALSE POSITIVE,0,0,41.60,1533
5385439,,FALSE POSITIVE,1,0,62.20,112
4476423,,FALSE POSITIVE,1,0,10.00,
3228945,,FALSE POSITIVE,0,1,27.00,1557
7008149,,FALSE POSITIVE,0,0,79.60,2200
6307063,,FALSE POSITIVE,0,1,20.50,16
3834322,,FALSE POSITIVE,0,1,26.80,1345
11188249,,FALSE POSITIVE,0,0,27.80,479
4677282,,FALSE POSITIVE,0,1,48.20,858
5097470,,FALSE POSITIVE,0,1,28.10,1045
4858610,,FALSE POSITIVE,0,0,15.50,494
4832175,,FALSE POSITIVE,0,0,13.90,1196
4381282,,FALSE POSITIVE,0,1,17.10,1073
9692128,,FALSE POSITIVE,0,1,43.40,908
8167959,,FALSE POSITIVE,0,0,12.80,
4075015,,FALSE POSITIVE,0,1,15.50,960
3230753,,FALSE POSITIVE,0,0,17.00,78
8358012,,FALSE POSITIVE,0,1,18.60,131
4664046,,FALSE POSITIVE,0,1,14.30,951
4180401,,FALSE POSITIVE,0,1,7.50,57
6350476,,FALSE POSITIVE,0,0,38.70,1211
11456382,,FALSE POSITIVE,0,0,12.30,1643
3130548,,FALSE POSITIVE,0,1,25.30,1217
9593757,,FALSE POSITIVE,0,1,43.20,209
4275117,,FALSE POSITIVE,0,0,17.90,1064
6545051,,FALSE POSITIVE,0,0,21.90,674
5513866,,FALSE POSITIVE,1,0,76.40,1375
3861611,,FALSE POSITIVE,0,0,13.60,225
5443604,,FALSE POSITIVE,0,1,25.10,64
8190354,,FALSE POSITIVE,0,0,18.00,833
7815931,,FALSE POSITIVE,0,0,17.20,719
8243283,,FALSE POSITIVE,0,0,13.50,641
4365442,,FALSE POSITIVE,0,0,22.90,786
3241557,,FALSE POSITIVE,0,0,13.90,788
3957082,,FALSE POSITIVE,0,0,22.20,354
5308666,,FALSE POSITIVE,0,0,47.70,1661
5428668,,FALSE POSITIVE,1,0,32.00,1419
5041569,,FALSE POSITIVE,0,1,37.60,456
9899181,,FALSE POSITIVE,0,0,26.10,1006
9899181,,FALSE POSITIVE,0,1,14.00,73
4861791,,FALSE POSITIVE,0,0,14.30,405
6781548,,FALSE POSITIVE,0,1,22.20,63
5649833,,FALSE POSITIVE,0,0,26.00,2236
10518399,,FALSE POSITIVE,0,1,22.20,501
7136729,,FALSE POSITIVE,0,0,16.20,429
6364276,,FALSE POSITIVE,0,0,36.90,265
5108946,,FALSE POSITIVE,0,0,21.60,1806
10876237,,FALSE POSITIVE,0,1,15.80,365
5308387,,FALSE POSITIVE,0,0,30.80,2156
6233573,,FALSE POSITIVE,0,0,48.30,1136
10363281,,FALSE POSITIVE,0,1,20.30,1139
4861527,,FALSE POSITIVE,0,1,27.60,52
5307568,,FALSE POSITIVE,0,0,15.30,517
8429415,,FALSE POSITIVE,0,0,34.90,987
5014903,,FALSE POSITIVE,0,0,14.60,129
8560804,,FALSE POSITIVE,0,1,38.30,43
4072333,,FALSE POSITIVE,0,0,21.80,528
3730335,,FALSE POSITIVE,0,0,30.30,2240
7428316,,FALSE POSITIVE,0,1,20.70,93
10275766,,FALSE POSITIVE,0,1,34.50,2025
10275766,,FALSE POSITIVE,0,0,7.00,
6370120,,FALSE POSITIVE,0,0,14.80,988
5642620,,FALSE POSITIVE,0,1,20.30,874
9652649,,FALSE POSITIVE,0,0,15.10,546
11100670,,FALSE POSITIVE,0,1,11.50,32
5649325,,FALSE POSITIVE,0,0,102.70,7
9665922,,FALSE POSITIVE,0,0,20.60,691
3859363,,FALSE POSITIVE,1,0,43.30,683
12023078,,FALSE POSITIVE,0,1,40.60,2140
6364162,,FALSE POSITIVE,0,0,45.60,265
11231334,,FALSE POSITIVE,0,1,52.50,254
2436378,,FALSE POSITIVE,0,1,86.10,89
6614629,,FALSE POSITIVE,1,0,40.90,2540
6630943,,FALSE POSITIVE,0,1,43.00,1941
3336765,,FALSE POSITIVE,0,1,21.50,723
4270565,,FALSE POSITIVE,0,0,23.30,60
10068024,,FALSE POSITIVE,0,1,19.20,656
9636563,,FALSE POSITIVE,0,1,20.90,126
5475641,,FALSE POSITIVE,0,0,65.20,1258
2853828,,FALSE POSITIVE,0,0,47.40,1238
4035667,,FALSE POSITIVE,0,0,21.20,468
9612825,,FALSE POSITIVE,0,1,58.00,274
5513893,,FALSE POSITIVE,0,0,27.30,1376
10514430,,FALSE POSITIVE,0,0,36.00,28
10341917,,FALSE POSITIVE,0,0,55.50,1220
3241604,,FALSE POSITIVE,0,1,19.80,665
9591070,,FALSE POSITIVE,1,0,34.50,1759
8227661,,FALSE POSITIVE,0,1,18.00,516
5817986,,FALSE POSITIVE,0,0,91.90,2291
5790807,,FALSE POSITIVE,0,1,721.90,17
5302643,,FALSE POSITIVE,0,1,30.00,21
8687088,,FALSE POSITIVE,0,0,29.00,1477
9692557,,FALSE POSITIVE,0,1,22.80,2341
9366886,,FALSE POSITIVE,0,0,22.30,2109
3657176,,FALSE POSITIVE,0,0,13.10,60
9369366,,FALSE POSITIVE,0,0,14.60,36
2989706,,FALSE POSITIVE,0,1,45.60,1059
3097346,,FALSE POSITIVE,0,0,62.80,330
5717567,,FALSE POSITIVE,0,0,16.90,831
2708885,,FALSE POSITIVE,0,0,19.70,1140
6612284,,FALSE POSITIVE,0,0,20.30,912
5471202,,FALSE POSITIVE,1,0,72.00,112
9640439,,FALSE POSITIVE,0,0,21.90,1297
6627507,,FALSE POSITIVE,0,0,33.10,181
5481148,,FALSE POSITIVE,0,0,10.20,62
7903086,,FALSE POSITIVE,0,1,35.90,619
12106929,,FALSE POSITIVE,0,1,59.90,211
12107021,,FALSE POSITIVE,0,0,37.00,114
8248939,,FALSE POSITIVE,0,0,7.40,819
1571511,,FALSE POSITIVE,0,1,2707.70,100
2438070,,FALSE POSITIVE,0,1,102.80,550
3747262,,FALSE POSITIVE,0,0,13.90,1020
3328052,,FALSE POSITIVE,0,0,21.60,536
9119568,,FALSE POSITIVE,0,0,15.40,240
9119568,,FALSE POSITIVE,1,0,19.40,1050
6603043,,FALSE POSITIVE,0,1,2217.10,12
7109851,,FALSE POSITIVE,0,0,20.20,1228
8046689,,FALSE POSITIVE,0,0,15.40,196
7024222,,FALSE POSITIVE,0,0,21.70,817
7024511,,FALSE POSITIVE,0,0,42.70,
5652983,,FALSE POSITIVE,0,1,49.70,3
7906671,,FALSE POSITIVE,0,0,17.30,32
3348285,,FALSE POSITIVE,0,0,12.40,1668
9959589,,FALSE POSITIVE,0,0,28.10,916
9025922,,FALSE POSITIVE,0,1,85.00,119
12643589,,FALSE POSITIVE,0,1,99.60,31
12643589,,FALSE POSITIVE,0,1,53.10,941
7732285,,FALSE POSITIVE,0,0,31.10,305
5124254,,FALSE POSITIVE,0,0,14.50,92
10031500,,FALSE POSITIVE,1,0,14.00,101
2449074,,FALSE POSITIVE,0,1,33.00,269
2446113,,FALSE POSITIVE,0,0,49.10,201
9838804,,FALSE POSITIVE,0,0,16.50,851
5524881,,FALSE POSITIVE,0,0,15.60,159
8700558,,FALSE POSITIVE,1,0,46.30,272
3847708,,FALSE POSITIVE,0,1,66.60,359
3849155,,FALSE POSITIVE,0,1,64.70,1145
3858804,,FALSE POSITIVE,0,1,57.00,41
7186665,,FALSE POSITIVE,0,1,20.40,157
6388770,,FALSE POSITIVE,0,1,,65
7837302,,FALSE POSITIVE,0,1,2793.40,57
8948424,,FALSE POSITIVE,0,1,208.20,228
9641041,,FALSE POSITIVE,0,1,104.80,616
9724984,,FALSE POSITIVE,0,0,74.30,138
2452450,,FALSE POSITIVE,0,1,76.40,168
3230578,,FALSE POSITIVE,0,1,132.70,211
3231137,,FALSE POSITIVE,0,1,53.60,347
5217891,,FALSE POSITIVE,1,0,23.00,7
8258171,,FALSE POSITIVE,0,1,65.80,57
9880467,,FALSE POSITIVE,0,1,44.10,150
9880467,,FALSE POSITIVE,0,1,15.30,13
9895004,,FALSE POSITIVE,0,0,104.30,594
10620329,,FALSE POSITIVE,1,0,218.30,1221
4076976,,FALSE POSITIVE,0,0,15.90,223
7097534,,FALSE POSITIVE,0,1,19.10,469
10031885,,FALSE POSITIVE,0,1,45.90,126
4159347,,FALSE POSITIVE,0,1,23.40,110
4165960,,FALSE POSITIVE,0,0,41.90,159
4376644,,FALSE POSITIVE,0,1,431.60,39
9301506,,FALSE POSITIVE,0,1,20.70,1874
6964159,,FALSE POSITIVE,0,0,13.30,53
10383687,,FALSE POSITIVE,0,1,19.50,158
10470206,,FALSE POSITIVE,0,0,111.30,30
10518725,,FALSE POSITIVE,0,1,13.10,71
5091016,,FALSE POSITIVE,0,1,17.60,218
7281454,,FALSE POSITIVE,1,0,0.80,2373
8703887,,FALSE POSITIVE,0,1,308.10,100
9899352,,FALSE POSITIVE,0,1,37.30,981
6056992,,FALSE POSITIVE,0,1,400.20,121
6948480,,FALSE POSITIVE,0,1,16.70,7
10686814,,FALSE POSITIVE,0,0,18.70,412
8192911,,FALSE POSITIVE,0,0,13.60,151
10554967,,FALSE POSITIVE,0,0,29.90,1283
10616571,,FALSE POSITIVE,0,1,842.30,45
2720514,,FALSE POSITIVE,0,0,16.90,976
9899505,,FALSE POSITIVE,1,0,125.20,852
10611420,,FALSE POSITIVE,0,0,11.40,94
3558981,,FALSE POSITIVE,0,1,98.00,362
8847111,,FALSE POSITIVE,0,0,43.20,2323
4568298,,FALSE POSITIVE,0,1,21.70,1902
4374339,,FALSE POSITIVE,0,0,14.50,1074
4847782,,FALSE POSITIVE,0,1,13.70,36
10350571,,FALSE POSITIVE,1,0,23.70,11
10488450,,FALSE POSITIVE,0,0,52.90,396
8845026,,FALSE POSITIVE,0,1,1049.30,21
11189127,,FALSE POSITIVE,0,1,97.50,501
4848424,,FALSE POSITIVE,0,0,19.10,717
6072593,,FALSE POSITIVE,0,0,16.00,260
8197560,,FALSE POSITIVE,0,0,40.60,786
11200415,,FALSE POSITIVE,0,0,28.10,291
2445975,,FALSE POSITIVE,0,1,162.90,391
6531496,,FALSE POSITIVE,0,1,133.90,1110
9777256,,FALSE POSITIVE,0,0,22.20,579
7433585,,FALSE POSITIVE,0,1,24.80,2461
6665223,,FALSE POSITIVE,1,0,5.90,3
3654719,,FALSE POSITIVE,0,0,10.90,41
10619142,,FALSE POSITIVE,0,0,16.50,339
3742855,,FALSE POSITIVE,0,1,394.70,212
3438975,,FALSE POSITIVE,0,0,60.60,455
12017140,,FALSE POSITIVE,0,1,3845.40,58
5702939,,FALSE POSITIVE,0,0,17.20,72
11255231,,FALSE POSITIVE,0,0,14.60,78
3324986,,FALSE POSITIVE,0,0,12.10,865
11912932,,FALSE POSITIVE,0,0,18.80,357
10098844,,FALSE POSITIVE,1,0,7.60,32
9210823,,FALSE POSITIVE,0,0,68.10,1616
8474898,,FALSE POSITIVE,0,1,55.10,7
7429287,,FALSE POSITIVE,1,0,15.60,3
9597411,,FALSE POSITIVE,0,1,465.40,847
8609450,,FALSE POSITIVE,1,0,7.00,7
9636569,,FALSE POSITIVE,0,1,24.70,126
9967884,,FALSE POSITIVE,0,1,140.20,199
10748393,,FALSE POSITIVE,1,0,4.90,3
8823868,,FALSE POSITIVE,1,0,225.50,57
11255761,,FALSE POSITIVE,0,1,42.30,269
7021681,,FALSE POSITIVE,1,0,9.30,166
10068030,,FALSE POSITIVE,0,1,76.00,656
12316431,,FALSE POSITIVE,0,1,78.40,79
10212441,,FALSE POSITIVE,1,0,7.70,3
11599038,,FALSE POSITIVE,0,0,8.60,112
11656302,,FALSE POSITIVE,0,1,873.40,61
2576197,,FALSE POSITIVE,0,0,49.50,605
2576197,,FALSE POSITIVE,0,0,5.40,
10387742,,FALSE POSITIVE,1,0,7.50,6
10467815,,FALSE POSITIVE,1,0,12.10,4
11246364,,FALSE POSITIVE,0,0,,
11599038,,FALSE POSITIVE,1,0,9.30,54
3541800,,FALSE POSITIVE,0,0,29.80,289
3834360,,FALSE POSITIVE,0,1,40.40,459
11521048,,FALSE POSITIVE,0,1,67.90,51
3340312,,FALSE POSITIVE,0,0,35.60,44
4049108,,FALSE POSITIVE,0,0,67.30,282
11913012,,FALSE POSITIVE,0,1,53.80,358
11972666,,FALSE POSITIVE,0,1,32.20,614
9886221,,FALSE POSITIVE,0,0,16.10,448
4833135,,FALSE POSITIVE,0,0,4.70,
3437776,,FALSE POSITIVE,0,1,57.00,133
10294465,,FALSE POSITIVE,0,0,,
4384675,,FALSE POSITIVE,0,0,,
5021176,,FALSE POSITIVE,0,1,62.20,266
5282051,,FALSE POSITIVE,0,0,34.50,178
3437776,,FALSE POSITIVE,1,0,40.90,1969
5122112,,FALSE POSITIVE,0,1,143.20,435
5779852,,FALSE POSITIVE,0,1,104.10,6
6042214,,FALSE POSITIVE,0,0,48.80,51
6200715,,FALSE POSITIVE,0,0,58.90,366
6889235,,FALSE POSITIVE,1,0,331.60,260
6758917,,FALSE POSITIVE,0,1,43.00,465
5303551,,FALSE POSITIVE,0,0,37.80,557
7692093,,FALSE POSITIVE,1,0,7.30,16
7700871,,FALSE POSITIVE,0,0,48.40,520
2716853,,FALSE POSITIVE,1,0,8.20,17
7289157,,FALSE POSITIVE,0,1,339.90,255
2695110,,FALSE POSITIVE,0,1,102.00,32
7101828,,FALSE POSITIVE,0,1,30.90,27
5780715,,FALSE POSITIVE,0,0,97.70,837
5738496,,FALSE POSITIVE,0,1,34.80,144
6422367,,FALSE POSITIVE,0,0,17.30,239
8554498,,FALSE POSITIVE,1,0,,
3342592,,FALSE POSITIVE,0,1,1357.50,79
8219268,,FALSE POSITIVE,1,0,9.50,24
4367854,,FALSE POSITIVE,1,0,48.80,1469
9785921,,FALSE POSITIVE,0,1,11.30,12
4247092,,FALSE POSITIVE,0,1,52.10,61
4949751,,FALSE POSITIVE,0,1,161.30,44
5003117,,FALSE POSITIVE,0,1,971.10,37
5035972,,FALSE POSITIVE,0,1,309.00,28
5218441,,FALSE POSITIVE,0,1,591.20,371
8621348,,FALSE POSITIVE,0,1,52.20,119
8773869,,FALSE POSITIVE,0,0,88.70,854
7025846,,FALSE POSITIVE,0,0,37.20,579
8397947,,FALSE POSITIVE,0,0,10.10,25
10187017,,FALSE POSITIVE,0,0,11.90,53
8891318,,FALSE POSITIVE,0,0,43.70,
8019043,,FALSE POSITIVE,0,1,,1291
11775507,,FALSE POSITIVE,1,0,4.60,4
7602070,,FALSE POSITIVE,0,1,46.30,119
7812179,,FALSE POSITIVE,0,1,111.50,76
1868404,,FALSE POSITIVE,1,0,7.00,218
5449777,,FALSE POSITIVE,0,1,312.20,183
5478055,,FALSE POSITIVE,0,0,36.50,85
5653126,,FALSE POSITIVE,0,0,0.00,557
7840044,,FALSE POSITIVE,0,1,26.40,101
1995712,,FALSE POSITIVE,1,0,9.90,3
8106610,,FALSE POSITIVE,0,1,50.70,109
5872150,,FALSE POSITIVE,0,1,1703.20,65
5872150,,FALSE POSITIVE,0,0,44.40,221
6436505,,FALSE POSITIVE,1,0,9.30,53
2140389,,FALSE POSITIVE,0,0,323.40,1177
7975727,,FALSE POSITIVE,0,1,944.40,57
8219673,,FALSE POSITIVE,0,1,427.50,65
3248033,,FALSE POSITIVE,0,0,43.00,799
6768616,,FALSE POSITIVE,1,0,8.60,151
10068383,,FALSE POSITIVE,0,1,69.60,188
10157573,,FALSE POSITIVE,0,0,51.80,207
10191070,,FALSE POSITIVE,0,0,213.70,1104
10225800,,FALSE POSITIVE,0,0,125.30,747
4659405,,FALSE POSITIVE,0,1,43.10,233
7941635,,FALSE POSITIVE,1,0,16.90,49
9024857,,FALSE POSITIVE,1,0,9.20,4
10259031,,FALSE POSITIVE,0,1,60.40,197
4861736,,FALSE POSITIVE,0,1,191.30,213
5090690,,FALSE POSITIVE,0,1,1898.40,111
8409588,,FALSE POSITIVE,0,1,169.80,978
2302758,,FALSE POSITIVE,0,1,16.30,2464
5098444,,FALSE POSITIVE,0,1,415.70,49
5351250,,FALSE POSITIVE,1,0,8.60,12
5181817,,FALSE POSITIVE,0,0,37.80,309
5309353,,FALSE POSITIVE,0,1,47.80,948
5356593,,FALSE POSITIVE,0,1,1283.60,30
8869680,,FALSE POSITIVE,0,0,46.70,196
8891278,,FALSE POSITIVE,0,1,550.20,104
10345478,,FALSE POSITIVE,0,1,125.60,91
5384802,,FALSE POSITIVE,0,1,1670.60,442
8908102,,FALSE POSITIVE,0,1,294.40,251
10418797,,FALSE POSITIVE,0,1,1144.30,46
5796186,,FALSE POSITIVE,0,1,60.90,32
12306808,,FALSE POSITIVE,0,0,2.60,172
9053112,,FALSE POSITIVE,0,1,79.30,1053
9162741,,FALSE POSITIVE,0,0,44.40,978
5893123,,FALSE POSITIVE,0,1,43.10,1186
3749508,,FALSE POSITIVE,0,1,109.20,1253
9300285,,FALSE POSITIVE,0,0,237.40,1323
9426071,,FALSE POSITIVE,0,1,1230.70,45
10729472,,FALSE POSITIVE,0,1,8.80,1598
5966660,,FALSE POSITIVE,0,0,83.30,699
4752451,,FALSE POSITIVE,0,1,53.10,172
2441151,,FALSE POSITIVE,0,1,131.20,612
3970233,,FALSE POSITIVE,0,1,438.20,133
5014753,,FALSE POSITIVE,0,1,113.20,339
1293046,,FALSE POSITIVE,0,0,10.00,39
9640976,,FALSE POSITIVE,0,1,37.40,616
9640985,,FALSE POSITIVE,0,1,131.40,616
5562784,,FALSE POSITIVE,0,0,120.30,54
5608566,,FALSE POSITIVE,0,1,63.30,300
5903312,,FALSE POSITIVE,0,0,48.40,1151
1434395,,FALSE POSITIVE,0,0,10.50,208
9834719,,FALSE POSITIVE,0,1,67.80,823
6960456,,FALSE POSITIVE,0,0,26.70,270
8374580,,FALSE POSITIVE,0,1,86.60,7
6752502,,FALSE POSITIVE,0,0,205.80,301
6805146,,FALSE POSITIVE,0,1,2013.60,99
6960445,,FALSE POSITIVE,0,1,86.60,270
9714696,,FALSE POSITIVE,0,0,39.60,852
9846086,,FALSE POSITIVE,0,1,222.30,26
10384962,,FALSE POSITIVE,0,1,200.50,470
2711131,,FALSE POSITIVE,0,0,6.90,468
2308411,,FALSE POSITIVE,0,0,10.10,1365
7115785,,FALSE POSITIVE,1,0,71.50,2295
2446134,,FALSE POSITIVE,1,0,7.40,33
7385509,,FALSE POSITIVE,0,0,98.70,788
7466863,,FALSE POSITIVE,0,0,42.60,107
10005020,,FALSE POSITIVE,0,0,41.70,193
4449034,,FALSE POSITIVE,0,1,58.90,37
2854839,,FALSE POSITIVE,1,0,7.10,1268
11553706,,FALSE POSITIVE,0,1,373.90,364
2449053,,FALSE POSITIVE,0,1,86.20,1810
10489525,,FALSE POSITIVE,0,1,45.40,668
7598128,,FALSE POSITIVE,0,1,1282.30,28
11858979,,FALSE POSITIVE,0,1,37.70,29
5900390,,FALSE POSITIVE,0,1,31.00,2142
5444334,,FALSE POSITIVE,0,0,30.80,1764
10139620,,FALSE POSITIVE,1,0,15.60,
5386264,,FALSE POSITIVE,0,1,4.80,112
3218844,,FALSE POSITIVE,1,0,8.00,17
3542222,,FALSE POSITIVE,0,1,81.70,2648
10186945,,FALSE POSITIVE,0,1,23.70,1683
4636565,,FALSE POSITIVE,0,0,33.80,482
3241647,,FALSE POSITIVE,0,0,9.10,1568
7761585,,FALSE POSITIVE,1,0,6.40,
3241248,,FALSE POSITIVE,1,0,105.20,1368
9716302,,FALSE POSITIVE,0,0,18.20,480
2708286,,FALSE POSITIVE,0,0,18.70,710
10419797,,FALSE POSITIVE,1,0,,13
6515335,,FALSE POSITIVE,1,0,19.90,
7777471,,FALSE POSITIVE,0,1,23.40,1523
10294509,,FALSE POSITIVE,0,0,18.90,573
3003019,,FALSE POSITIVE,0,1,41.10,2135
7690855,,FALSE POSITIVE,1,0,246.00,852
5649837,,FALSE POSITIVE,1,0,72.20,2232
10141938,,FALSE POSITIVE,1,0,10.00,
8029197,,FALSE POSITIVE,0,0,21.50,619
12257886,,FALSE POSITIVE,0,1,26.90,520
5036480,,FALSE POSITIVE,0,0,15.70,1264
10275077,,FALSE POSITIVE,1,0,13.90,
6592832,,FALSE POSITIVE,0,1,24.30,1450
8524346,,FALSE POSITIVE,0,0,33.80,303
5551228,,FALSE POSITIVE,0,1,19.90,12
5471271,,FALSE POSITIVE,1,0,11.00,112
3248696,,FALSE POSITIVE,1,0,14.10,3
5306383,,FALSE POSITIVE,0,1,8.80,1589
5446285,,FALSE POSITIVE,1,0,,
5041847,,FALSE POSITIVE,1,0,189.00,971
3836558,,FALSE POSITIVE,0,0,7.00,864
4946584,,FALSE POSITIVE,1,0,53.70,1472
6463499,,FALSE POSITIVE,0,0,20.00,12
8254882,,FALSE POSITIVE,0,0,11.20,1445
6042031,,FALSE POSITIVE,0,1,41.10,2484
5475735,,FALSE POSITIVE,0,1,18.20,446
10075409,,FALSE POSITIVE,1,0,12.20,
7038096,,FALSE POSITIVE,0,1,52.60,1178
3345973,,FALSE POSITIVE,0,0,13.00,88
11972872,,FALSE POSITIVE,1,0,286.20,2513
9899233,,FALSE POSITIVE,0,0,25.50,1009
3102309,,FALSE POSITIVE,1,0,8.80,324
8521059,,FALSE POSITIVE,0,1,38.30,2492
5217574,,FALSE POSITIVE,0,0,16.10,1270
3230095,,FALSE POSITIVE,0,0,9.40,186
5551228,,FALSE POSITIVE,1,0,10.90,
6862332,,FALSE POSITIVE,0,0,31.10,11
10992011,,FALSE POSITIVE,0,1,25.30,1100
8128247,,FALSE POSITIVE,0,1,8.90,378
6276994,,FALSE POSITIVE,0,0,15.50,1209
9674564,,FALSE POSITIVE,0,1,3.40,197
5565707,,FALSE POSITIVE,0,0,6.40,1032
1293031,,FALSE POSITIVE,1,0,57.60,1239
2859299,,FALSE POSITIVE,1,0,40.30,2074
4067110,,FALSE POSITIVE,1,0,78.00,1468
8694309,,FALSE POSITIVE,0,0,30.60,1622
7818447,,FALSE POSITIVE,1,0,259.30,1446
11569475,,FALSE POSITIVE,1,0,78.40,1023
5700900,,FALSE POSITIVE,1,0,23.20,4
7026477,,FALSE POSITIVE,1,0,13.00,
9402583,,FALSE POSITIVE,1,0,25.30,2438
8700537,,FALSE POSITIVE,0,1,21.20,31
10858785,,FALSE POSITIVE,0,1,42.60,1407
9640907,,FALSE POSITIVE,0,0,1.80,616
7515670,,FALSE POSITIVE,1,1,,
9551430,,FALSE POSITIVE,1,0,55.90,148
3228986,,FALSE POSITIVE,0,1,15.80,1834
4138557,,FALSE POSITIVE,1,0,17.30,1346
2708278,,FALSE POSITIVE,0,0,20.80,710
8483366,,FALSE POSITIVE,1,0,14.50,
3247404,,FALSE POSITIVE,0,0,26.00,52
7773179,,FALSE POSITIVE,0,0,22.60,632
11017094,,FALSE POSITIVE,1,0,90.80,1515
5956633,,FALSE POSITIVE,1,0,18.20,
9899065,,FALSE POSITIVE,0,1,20.70,852
5471792,,FALSE POSITIVE,1,0,34.40,112
11145831,,FALSE POSITIVE,0,0,20.40,963
11444952,,FALSE POSITIVE,0,1,12.00,1572
8647295,,FALSE POSITIVE,0,1,184.50,1312
3444098,,FALSE POSITIVE,1,0,14.80,238
5112567,,FALSE POSITIVE,0,1,253.10,662
2708343,,FALSE POSITIVE,0,0,17.60,709
3235282,,FALSE POSITIVE,1,0,7.40,3
3348090,,FALSE POSITIVE,0,0,14.90,553
9282762,,FALSE POSITIVE,0,0,15.10,981
3117046,,FALSE POSITIVE,1,0,12.90,4
6311520,,FALSE POSITIVE,0,1,23.00,1446
5201115,,FALSE POSITIVE,0,1,30.20,626
2708203,,FALSE POSITIVE,0,0,24.80,713
4150496,,FALSE POSITIVE,0,1,22.60,153
9655005,,FALSE POSITIVE,0,1,59.60,975
3851194,,FALSE POSITIVE,0,0,20.30,1459
5092655,,FALSE POSITIVE,1,0,28.50,1447
10661778,,FALSE POSITIVE,1,0,112.70,715
5513857,,FALSE POSITIVE,0,0,18.10,1376
10272389,,FALSE POSITIVE,0,0,42.60,300
4679687,,FALSE POSITIVE,0,1,117.80,1099
7968683,,FALSE POSITIVE,1,0,13.70,4
9091755,,FALSE POSITIVE,1,0,69.20,1219
3852476,,FALSE POSITIVE,1,0,9.90,11
9851970,,FALSE POSITIVE,0,1,14.40,1002
5726910,,FALSE POSITIVE,0,0,10.70,554
3228825,,FALSE POSITIVE,0,1,7.50,1832
